trial,fold,adjusted_sharpe,raw_sharpe,strategy_volatility,market_volatility,cumulative_return,max_drawdown,volatility_penalty,return_penalty,metric_errors,r2,spearman,rmse,train_end,inner_train_end,stopping_start,stopping_end,validation_start,validation_end,best_iteration,prediction_constant,allocation_mean
12,2,0.026135840625199448,0.026135840625199448,0.15787127110684607,0.24061547890237955,0.02406750802654987,0.1083848114932882,1.0,1.0,[],0.0027080041483610318,0.06174264637797462,0.015109590188380834,8146,7965,7967,8146,8148,8327,123,False,0.3055555555555556
12,3,-0.27209788009536456,-0.5520131601570911,0.040509394239101104,0.12971198860867603,0.020060433980559948,0.021442766475069635,1.0,2.0287301024308686,[],0.004083744704167391,0.09788367953743429,0.00813210009371868,8326,8145,8147,8326,8328,8507,122,False,0.05555555555555555
12,4,0.11939722532927019,0.8441185768255309,0.03679409635063724,0.1112305968042878,0.06141127268033071,0.030569128095187862,1.0,7.069834114634116,[],-0.018822793416688466,0.054784288412202696,0.007052852167719062,8506,8325,8327,8506,8508,8687,58,False,0.10555555555555556
12,5,-0.2939807679313707,-0.8043362349734972,0.13745761995947348,0.1478664678841467,-0.045392379057809754,0.1169182781492219,1.0,2.736016510989141,[],-0.0014417836111579874,0.009043285318914528,0.009294747658736327,8686,8505,8507,8686,8688,8867,7,False,0.8777777777777778
13,1,0.4083702635118221,0.4083702635118221,0.16554812882340675,0.18405361319648608,0.05105360834969775,0.1113358816697246,1.0,1.0,[],0.0172836442151022,0.09076930911927963,0.011462114345805453,7966,7785,7787,7966,7968,8147,81,False,0.6722222222222223
13,2,-0.35673209749339424,-0.35673209749339424,0.16962644362312657,0.24061547890237955,-0.022135463317452846,0.12963957528841755,1.0,1.0,[],0.00045204775171814315,0.03456073747132113,0.015126670101731602,8146,7965,7967,8146,8148,8327,54,False,0.39444444444444443
13,3,0.8148271895615805,0.9425392947185071,0.04188134904288079,0.12971198860867603,0.06611379630215693,0.01704645,1.0,1.1567352032344949,[],-0.0009391830044942484,0.08110301556928827,0.008152581523255587,8326,8145,8147,8326,8328,8507,23,False,0.06111111111111111
13,4,0.6107086933610752,2.077841961837017,0.05892358536264276,0.1112305968042878,0.13296059360489257,0.029733178161483634,1.0,3.402345478990118,[],-0.023484953901679706,0.09664402877051605,0.007068970769514894,8506,8325,8327,8506,8508,8687,52,False,0.2611111111111111
13,5,0.1897172946307607,0.1897172946307607,0.14750222026496063,0.1478664678841467,0.05390744008165318,0.10035402840141125,1.0,1.0,[],-0.00016079196143792274,0.09065343930563977,0.009288801080358329,8686,8505,8507,8686,8688,8867,1,False,0.9888888888888889
14,1,1.220396065354218,1.220396065354218,0.14699791206944757,0.18405361319648608,0.13837536971699063,0.10268295520972523,1.0,1.0,[],0.01767822983484546,0.13433754865766598,0.011459812949496837,7966,7785,7787,7966,7968,8147,90,False,0.6333333333333333
